gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5918728411	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944097	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.24319	7.66977	3535.0		431.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944097		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.070Z		TAXON_ID_NOT_FOUND
5918728410	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944098	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ju	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.42273	7.07418	3535.0		444.0				2025-10-27	27	10	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944098		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728409	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944099	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bl	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.51313	7.60456	3535.0		310.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944099		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.070Z		TAXON_ID_NOT_FOUND
5918728408	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944090	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37833	7.47173	3535.0		680.0				2025-11-10	10	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944090		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728407	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944091	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37833	7.47173	3535.0		502.0				2025-11-10	10	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944091		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728406	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944092	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.47747	6.88523	3535.0		389.0				2025-07-11	11	7	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944092		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728405	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944093	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		267.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944093		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728404	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944094	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52087	6.62414	3535.0		391.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944094		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728403	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944095	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Fr	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.56742	6.88431	3535.0		837.0				2025-11-13	13	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944095		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.068Z		TAXON_ID_NOT_FOUND
5918728402	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944096	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.43249	6.88569	3535.0		374.0				2025-11-19	19	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944096		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728401	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944075	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		263.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944075		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.068Z		TAXON_ID_NOT_FOUND
5918728400	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944076	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52087	6.62414	3535.0		641.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944076		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.067Z		TAXON_ID_NOT_FOUND
5918728399	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944077	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.46827	7.47178	3535.0		519.0				2025-11-19	19	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944077		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.067Z		TAXON_ID_NOT_FOUND
5918728398	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944078	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Fr	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.88225	6.88106	3535.0		446.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944078		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728397	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944079	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52173	6.75446	3535.0		613.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944079		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.066Z		TAXON_ID_NOT_FOUND
5918728396	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944070	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52039	6.55899	3535.0		424.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944070		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.066Z		TAXON_ID_NOT_FOUND
5918728395	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944071	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ju	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.37726	6.94208	3535.0		530.0				2025-11-19	19	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944071		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.066Z		TAXON_ID_NOT_FOUND
5918728394	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944072	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52087	6.62414	3535.0		451.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944072		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.066Z		TAXON_ID_NOT_FOUND
5918728393	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944073	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.42745	6.23524	3535.0		433.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944073		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.067Z		TAXON_ID_NOT_FOUND
5918728391	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944086	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ge	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.20113	6.11068	3535.0		397.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944086		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.068Z		TAXON_ID_NOT_FOUND
5918728390	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944087	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bl	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.51313	7.60456	3535.0		315.0				2025-11-16	16	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944087		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728389	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944088	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bl	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.46816	7.60442	3535.0		335.0				2025-11-16	16	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944088		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.066Z		TAXON_ID_NOT_FOUND
5918728388	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944089	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		So	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.4233	7.40549	3535.0		587.0				2025-11-10	10	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944089		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728387	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944080	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.47676	6.75503	3535.0		645.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944080		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728386	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944081	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.47676	6.75503	3535.0		673.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944081		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.069Z		TAXON_ID_NOT_FOUND
5918728385	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944082	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.47676	6.75503	3535.0		550.0				2025-11-12	12	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944082		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728384	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944083	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52087	6.62414	3535.0		434.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944083		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.068Z		TAXON_ID_NOT_FOUND
5918728383	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944084	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.15324	7.20788	3535.0		708.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944084		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.068Z		TAXON_ID_NOT_FOUND
5918728382	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944085	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.52087	6.62414	3535.0		445.0				2025-11-18	18	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944085		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728381	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944053	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.38177	6.17125	3535.0		473.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944053		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728380	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944295	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Lu	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.19549	8.26341	3535.0		562.0				2025-11-21	21	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944295		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.952Z		TAXON_ID_NOT_FOUND
5918728379	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944054	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.10845	7.33982	3535.0		432.0				2025-11-16	16	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944054		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.065Z		TAXON_ID_NOT_FOUND
5918728378	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944296	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ag	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.51267	7.80369	3535.0		510.0				2025-11-25	25	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944296		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.952Z		TAXON_ID_NOT_FOUND
5918728377	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944055	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Be	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.97357	7.47149	3535.0		543.0				2025-11-06	6	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944055		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.064Z		TAXON_ID_NOT_FOUND
5918728376	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944297	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.38177	6.17125	3535.0		473.0				2025-11-22	22	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944297		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.952Z		TAXON_ID_NOT_FOUND
5918728375	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944056	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.51986	6.49384	3535.0		381.0				2025-11-17	17	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944056		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.064Z		TAXON_ID_NOT_FOUND
5918728374	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944298	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ne	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.06295	7.07663	3535.0		511.0				2025-11-21	21	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944298		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.952Z		TAXON_ID_NOT_FOUND
5918728373	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944057	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Bs	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.5581	7.6047	3535.0		268.0				2025-11-14	14	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944057		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.064Z		TAXON_ID_NOT_FOUND
5918728372	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944299	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.5193	6.42868	3535.0		449.0				2025-11-10	10	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944299		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:07.952Z		TAXON_ID_NOT_FOUND
5918728371	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944058	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Vd	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	46.83521	6.55384	3535.0		588.0				2025-11-16	16	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944058		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.064Z		TAXON_ID_NOT_FOUND
5918728370	81981d98-e27f-4155-9a94-9eae9bbad2be	CSCF-VES-944059	Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa velutina		SPECIES	Vespa velutina Lepeletier, 1836	Vespa velutina Lepeletier, 1836	Lepeletier, 1836	CH		Ju	PRESENT		64ee55c9-570a-42af-b7da-3f13c6b4e5a9	47.28759	7.00901	3535.0		778.0				2025-11-16	16	11	2025	1311477	1311477	HUMAN_OBSERVATION			CSCF-VES-944059		Cherix Daniel		CC_BY_4_0	https://www.infofauna.ch	PSAFA: import frelon asiatique			2025-12-24T08:32:08.064Z		TAXON_ID_NOT_FOUND
